Date,Close,High,Low,Open,Volume
2023-07-24,121.15980529785156,122.62112024453367,120.66275981037124,121.20553870070658,22276100
2023-07-25,122.0644302368164,122.95911362023172,120.81187350003496,121.15980382016532,31820800
2023-07-26,128.8938446044922,130.59373174517302,127.94946117426672,129.5897052810465,46216900
2023-07-27,129.10260009765625,132.81057064384174,128.41667484464537,131.0212037161233,35931600
2023-07-28,132.2240447998047,133.27779405205948,130.1463981504886,130.19610573660097,26971000
2023-07-31,132.32345581054688,133.03920255590327,131.34925086161041,132.2240406414487,18381900
2023-08-01,131.11065673828125,132.13456921851622,129.97739364517537,130.0817689492626,22154300
2023-08-02,127.87985229492188,129.64933287686864,127.09451957671745,129.07275833677247,22705800
2023-08-03,128.00909423828125,129.003185175542,127.01997102535451,127.6114487622026,15018100
2023-08-04,127.78046417236328,131.15043241710285,127.55680277454684,128.83421348704013,20521900
2023-08-07,131.16036987304688,131.27965593991095,128.66519173789004,128.74472083867443,17621000
2023-08-08,131.0609588623047,131.16037403359496,129.3610716810694,130.2060399625349,16836000
2023-08-09,129.38095092773438,131.6872495665608,128.7397730880091,131.4089052713406,17745200
2023-08-10,129.44058227539062,131.86317827044033,129.26661333482159,131.19017679209279,17855700
2023-08-11,129.40081787109375,129.66922667632235,127.98921053436709,128.43853552043555,15205500
2023-08-14,131.05101013183594,131.13053922708355,128.8242409707749,129.0827143224856,17526200
2023-08-15,129.500244140625,131.21008194440188,129.051905076678,130.8124364268808,14769200
2023-08-16,128.34707641601562,130.12450535914988,127.7009233999236,128.51607004839934,17548400
2023-08-17,129.6891326904297,131.70812238793985,129.08273650749345,129.6791820714236,23665600
2023-08-18,127.3530044555664,129.06284226744825,126.24956278823133,128.2973879151391,23627200
2023-08-21,128.16815185546875,128.49620372235717,126.40862161755676,127.09453928504466,21851100
2023-08-22,128.9236602783203,130.17620943934958,128.16318129329818,128.36697176230732,15557900
2023-08-23,132.42286682128906,133.2777856753616,129.73880902617498,130.07681148931968,26497000
2023-08-24,129.6493682861328,134.1724861334143,129.53008219995584,133.93092574145498,18680400
2023-08-25,129.91775512695312,130.6235512420341,127.28340487760367,129.37100204360704,20678100
2023-08-28,131.01124572753906,132.45268980706683,130.07681293266648,131.29954061089455,16715500
2023-08-29,134.68939208984375,136.48371902445933,132.19421402677503,132.21211300373753,30803300
2023-08-30,136.12088012695312,136.43899654373308,134.22316371123173,134.76893086151514,21773400
2023-08-31,136.53839111328125,137.5821744228538,136.011524150038,136.24016080970765,28147900
2023-09-01,135.99163818359375,137.76111877249252,135.13671940266104,137.61199603628577,16671600
2023-09-05,135.9021759033203,136.5582643802225,134.7589622478817,135.63376710858273,17730200
2023-09-06,134.57009887695312,136.66763157258214,133.89412425247102,136.20538288066786,15814300
2023-09-07,135.39517211914062,135.77293149995813,133.16841830031603,133.80463584406917,16976000
2023-09-08,136.3892822265625,136.7024233186809,135.0671393757431,135.0671393757431,17810700
2023-09-11,136.92608642578125,137.44699212183224,135.7431158243537,136.56821309399328,17180800
2023-09-12,135.26596069335938,136.8266755723208,135.12677340069675,136.31969465659904,15212900
2023-09-13,136.6875,136.8863151480935,134.13267908269708,135.09694847800515,16394900
2023-09-14,138.168701171875,138.7253896550201,136.25009782608186,137.57224055786324,19064600
2023-09-15,137.4827880859375,138.53652211705835,136.36939585327926,137.97983358504166,48958800
2023-09-18,138.13888549804688,139.10313976728756,136.8167427103701,136.8167427103701,16233600
2023-09-19,138.0096435546875,138.3526061338648,136.68750081745475,137.43306900373176,15479100
2023-09-20,133.79469299316406,138.01957939403295,133.72511451659875,138.00964394555893,21473500
2023-09-21,130.58380126953125,132.4029897159303,130.31539243812793,131.60771384016627,22058400
2023-09-22,130.4744415283203,132.22403619782378,129.73880874014148,130.90189337010185,17348700
2023-09-25,131.3889923095703,131.43869988824838,129.26163839230992,129.9972711183246,14650000
2023-09-26,128.68507385253906,130.62852353150438,127.43252468306473,130.14042753180294,20378800
2023-09-27,130.68319702148438,130.94165519603246,128.61548611922944,128.67512914653875,18764200
2023-09-28,132.3433380126953,133.38712141461426,129.91775357634623,129.91775357634623,18201400
2023-09-29,131.07090759277344,134.09293763179016,130.54404056349955,133.2877263292631,23237300
2023-10-02,134.3712921142578,134.56017185016424,131.28464349717936,131.37410805567404,19210400
2023-10-03,132.5123291015625,134.44086800694905,132.03019437521587,134.1326870651468,19628700
2023-10-04,135.46478271484375,135.76301304394028,132.6415527905045,132.8702046383658,22848000
2023-10-05,135.1864471435547,135.69342811757448,133.66051374366714,135.32561928359692,15922900
2023-10-06,137.91024780273438,138.36356218225828,134.14264937875836,134.14264937875836,20826700
2023-10-09,138.67567443847656,139.14289835437557,135.8922170074206,137.17460270633416,16599100
2023-10-10,138.3774871826172,139.90839607168334,137.6120327380841,138.68565301689446,19554900
2023-10-11,140.8626708984375,141.37960238943958,139.01366130429795,139.02361192075082,20146300
2023-10-12,139.46099853515625,141.5386599377662,138.62596586244686,141.31995873749148,18173100
2023-10-13,137.76112365722656,140.50480917841037,137.15472757984685,139.81888400595844,19438700
2023-10-16,139.6598358154297,140.07237686418517,138.49675128421578,138.90431702451843,17345600
2023-10-17,140.15687561035156,140.41533377287533,137.71041946360097,139.2025417119313,17424000
2023-10-18,138.45700073242188,141.150994161883,137.88540141032493,139.91831579470926,18304900
2023-10-19,138.1587677001953,140.17181114583383,137.7810234218255,138.97392962926384,21831200
2023-10-20,135.9320068359375,138.2184039679899,135.4399214833852,137.77106605818074,24970300
2023-10-23,137.08514404296875,138.19853628746458,134.31163680267449,135.42501387854531,20780700
2023-10-24,139.29202270507812,139.87854790908082,137.9301229218992,138.3377038625347,26535200
2023-10-25,125.9215087890625,129.33124890529342,125.34493417216376,129.0031970455773,58796100
2023-10-26,122.7105941772461,124.71865463904317,121.5972095385957,123.73450668299441,33907400
2023-10-27,122.67082214355469,123.70467761973175,120.74228331450207,123.29709669841161,37367700
2023-10-30,125.0069351196289,125.80221090162966,123.14798234018153,123.72455690291648,24165600
2023-10-31,124.55960083007812,125.8121499840853,123.19272575449963,125.52386269439128,21123400
2023-11-01,126.81617736816406,126.98517100300614,124.186810242447,124.59935129682273,26536600
2023-11-02,127.82022094726562,129.32129287714884,127.35299696981777,128.79442586745225,24091700
2023-11-03,129.59962463378906,129.95749796137153,128.24766041499123,128.32718950652324,19529400
2023-11-06,130.67324829101562,130.78259889886914,129.1622258466644,129.4505207076526,15360400
2023-11-07,131.6176300048828,132.49243485690616,130.36508092290495,131.20011364422353,19223800
2023-11-08,132.47256469726562,132.7509089711254,131.37907366956665,131.57788884109144,15093600
2023-11-09,130.91183471679688,133.1684253357776,130.7328904648316,132.57196472072482,17976500
2023-11-10,133.26783752441406,133.4766033093788,130.0966847957412,130.7527884986304,20872900
2023-11-13,132.85032653808594,133.31755054234276,131.9854721836055,132.57198225920428,16409900
2023-11-14,134.62973022460938,136.4290475877189,134.3016935591403,134.84843144733819,22317300
2023-11-15,135.5741424560547,136.03141584530934,134.53034381826592,135.83260066873663,15840900
2023-11-16,137.88043212890625,138.0593764140633,135.27591830856176,136.15072332793758,17615100
2023-11-17,136.13082885742188,137.18456292829686,134.67944927108672,137.00563382280882,25565300
2023-11-20,137.1050262451172,137.60704704435696,134.689392442829,134.69932789193166,19569400
2023-11-21,137.80088806152344,138.14385066626895,136.8913014806493,137.1249134698437,17648100
2023-11-22,139.19261169433594,140.26623168371006,138.17863473182314,138.27804988900758,17306400
2023-11-24,137.4032745361328,138.8516660125346,136.65770620309866,138.71546691458713,8828600
2023-11-27,137.2342529296875,138.80491838509522,136.72725685851645,136.75709354090017,17886400
2023-11-28,137.80088806152344,137.84066019551915,136.23022247843704,136.81674769018824,17046900
2023-11-29,135.593994140625,138.84467566555514,135.48961884222484,138.16372581876269,21014700
2023-11-30,133.128662109375,136.15070718046258,132.0053344489601,135.59400349048624,29913500
2023-12-01,132.5322265625,132.71115567122874,131.3711137712268,132.5322265625,24268000
2023-12-04,129.85809326171875,130.67323987525492,128.6353505884805,130.51817104572365,24117100
2023-12-05,131.60769653320312,132.75089502584837,128.96341104068824,129.59962862390907,19235100
2023-12-06,130.6533660888672,132.52226192612778,130.53408002899917,132.11468099674664,16360600
2023-12-07,137.63189697265625,139.17274106820784,135.42501372222753,135.79283770971566,38419400
2023-12-08,135.83258056640625,137.17460935475546,134.76891118641424,134.85837572733794,23016100
2023-12-11,133.904052734375,133.99351728261428,132.1047504773144,133.02926298166093,24502900
2023-12-12,132.85032653808594,133.74500241040187,132.04511521927648,132.4825177056978,26584000
2023-12-13,133.17835998535156,133.98357119280644,132.1643830132934,133.74995922298478,25414500
2023-12-14,132.4129180908203,134.23708174897578,130.28556395877757,133.9736482408709,29619100
2023-12-15,133.04913330078125,134.03328883300313,131.84629170780133,132.1345714181923,58594000
2023-12-18,136.3793182373047,137.56228870724857,132.97952954750713,133.06899407835456,25699800
2023-12-19,137.28396606445312,137.95000517975762,136.63779784671058,137.18455090214687,20661000
2023-12-20,138.83474731445312,142.23254949254328,138.58622457409444,139.50078643837952,33507300
2023-12-21,140.96209716796875,141.1907338350762,139.64294262728902,139.9381847216683,18101500
2023-12-22,141.8766326904297,142.40349957309175,141.21555384894359,141.2901227898996,18513500
2023-12-26,141.97608947753906,143.0944418964662,141.657973064104,142.1351325156311,11170100
2023-12-27,140.60423278808594,142.4731287130221,140.21752386731518,141.9860186646691,17288400
2023-12-28,140.44517517089844,141.4293307209334,139.9958501650703,141.01181432145262,12192500
2023-12-29,140.0972442626953,140.5992650964294,139.0733316956564,139.848721500431,14881000
2024-01-02,138.73533630371094,139.78411018710287,136.92609858742722,138.77510843778845,20071900
2024-01-03,139.53060913085938,140.25629129161408,137.6120056714196,137.78101448467874,18974300
2024-01-04,137.22430419921875,139.80397135530865,137.1944826850485,139.02362150968963,18253300
2024-01-05,136.57815551757812,137.98976285155052,136.04135307679252,137.53447659705958,15439500
2024-01-08,139.6995849609375,139.80893556041838,137.06525029429247,137.1845363414998,17645300
2024-01-09,141.71759033203125,141.95617759872704,138.9639544073305,139.23236318628543,19579700
2024-01-10,142.95030212402344,143.67100906485368,141.61822370064812,141.67786673921324,16641900
2024-01-11,142.82106018066406,145.79339789850505,141.37465587409704,144.03882779158968,17471100
2024-01-12,143.38768005371094,143.88472551472387,142.51287518836864,143.48708004473932,13998700
2024-01-16,143.2286376953125,144.97823245073823,142.21068641572148,142.58246942340713,19198900
2024-01-17,142.04566955566406,142.5626011489808,139.67972800223902,142.06555562388314,17884500
2024-01-18,144.1332550048828,144.72474034471793,142.50294642304615,142.59241096975455,18876800
2024-01-19,147.0956268310547,147.16520530407385,144.93845146949505,145.4404570427606,27181000
2024-01-22,146.8372039794922,149.12857669847503,146.70796728171823,147.8312950857497,21829200
2024-01-23,147.8014373779297,147.98038163929337,146.32025154817293,146.84711854607121,14113600
2024-01-24,149.46157836914062,150.67437052515174,148.95458228361,149.40192017130698,19245000
2024-01-25,152.7321319580078,153.8455089608076,150.32643369488744,150.84336523274047,21495100
2024-01-26,152.88124084472656,153.1993572303287,151.89710051009624,151.96667898905662,19494500
2024-01-29,153.925048828125,154.28292219958644,152.01639590320562,152.73214264612852,20909300
2024-01-30,152.1456298828125,154.12386125577916,151.87224575789702,153.09994874398615,26578900
2024-01-31,140.96209716796875,144.72969512543003,140.71357443500995,144.53087997278772,43908600
2024-02-01,141.86671447753906,143.76541650768146,141.41936145194282,142.84091928117797,25526900
2024-02-02,142.69180297851562,143.02980541709115,137.35353962963936,140.0574681265023,42136100
2024-02-05,144.0736083984375,145.80333228377611,143.05964645023528,143.18886797189305,29254400
2024-02-06,144.55078125,145.87292414870745,143.66604083430857,145.09753435377007,21517700
2024-02-07,145.81324768066406,146.13136405342033,144.35194799526352,145.25655919696413,21436100
2024-02-08,146.35006713867188,146.73776199253567,145.55479136523687,146.10154440751242,18241300
2024-02-09,149.33236694335938,149.804566285485,146.55884426715292,147.07577588874943,21877700
2024-02-12,147.8511505126953,149.70016038356613,147.68215686255323,148.65636179751206,17236100
2024-02-13,145.50509643554688,147.16522660378953,144.25254722231065,145.20688126712756,18138500
2024-02-14,146.27053833007812,146.9564634963974,144.69489753725608,146.49917499597663,16651800
2024-02-15,143.08946228027344,143.90460902007,141.04163722845823,143.60639385223286,26724300
2024-02-16,140.92233276367188,143.62626146002236,140.6837606348687,143.35786781511877,21865100
2024-02-20,141.35972595214844,142.48205241783182,139.96800473000422,140.10717685221866,18625600
2024-02-21,142.9900360107422,143.12920813446976,141.07144779302453,141.79712992613094,16440800
2024-02-22,144.4613037109375,145.33609342970553,143.15903182861547,145.25656433370406,23024700
2024-02-23,144.43148803710938,145.09256710751242,143.93444249126554,144.11338677545498,14519400
2024-02-26,137.93011474609375,142.9900338736069,137.92017929762736,142.60233902268715,33513000
2024-02-27,139.2721405029297,139.65983534536275,137.68158900295526,138.58621535817352,22364000
2024-02-28,136.617919921875,138.4569943537666,135.83259469990304,138.27806525330146,30628700
2024-02-29,138.9540252685547,139.1230189019037,136.757092866394,137.53248255758288,35485000
2024-03-01,137.2640838623047,139.17273671704638,137.15970855698177,138.78504184293672,28551500
2024-03-04,133.40699768066406,135.8226464903749,132.07491949581865,135.7331667799237,43571500
2024-03-05,132.98947143554688,133.2280586979834,130.77265310833036,131.95562363556675,28447600
2024-03-06,131.7766876220703,133.94381367742895,131.17029156473757,133.44676822612746,23175200
2024-03-07,134.44088745117188,135.01746211638246,131.87613056190827,133.09885838248545,24107300
2024-03-08,135.48464965820312,138.16373206435964,134.00346384234777,134.23707582364784,26495200
2024-03-11,138.11900329589844,139.15285124170993,136.2600580158085,136.2600580158085,22536400
2024-03-12,138.79498291015625,139.4510866217072,137.39332610463848,137.433083071115,19019700
2024-03-13,139.93820190429688,141.34980938059553,139.1826829954147,139.2323905818347,19637000
2024-03-14,143.48709106445312,143.87478594707295,140.64896551131784,141.45915210197046,36117900
2024-03-15,141.3299102783203,143.4870858460988,140.29606235180813,142.56258853217557,41039500
2024-03-18,147.6026153564453,152.02631691078824,147.26462808456824,148.4873556673139,47676700
2024-03-19,147.04592895507812,148.73588050706206,146.14130256578787,148.09966291683432,17748400
2024-03-20,148.7955322265625,148.8750613260639,146.79243948678413,147.9107918514684,17730000
2024-03-21,147.86111450195312,150.4109454115831,147.13541708329794,149.43178024773064,19843900
2024-03-22,150.87318420410156,151.65850936206064,149.2031035594325,149.35222629962325,19252900
2024-03-25,150.25685119628906,150.5610428048825,147.9207464068271,150.0580360265556,15114700
2024-03-26,150.8035888671875,152.29472524063092,150.13754977395095,150.3463155404274,19312700
2024-03-27,151.0421905517578,151.78775880958054,149.242888249859,151.24598102913103,16622000
2024-03-28,151.3602752685547,151.76785617881936,150.43577801069048,151.10181709475492,21105600
2024-04-01,155.5752410888672,156.07228658755366,150.7538936841584,150.9328379513705,24469800
2024-04-02,154.94895935058594,155.06826058527744,152.5532115682067,153.83558228429766,17598100
2024-04-03,155.44601440429688,155.62495868301949,153.2212472248472,154.00458539911128,17266200
2024-04-04,151.0421905517578,155.25712672806222,150.982547518112,154.16363571776392,24184800
2024-04-05,153.03036499023438,153.92504078784202,150.1882501951079,150.7837097100597,16297300
2024-04-08,155.21737670898438,155.72933299552486,153.0800870083495,153.10493321727228,16641500
2024-04-09,157.20556640625,158.94522583632929,155.7144297518963,156.4202411091527,21521500
2024-04-10,156.7283935546875,157.22543906373932,155.27701399406115,156.9470947921603,16339200
2024-04-11,159.83987426757812,160.16792609534323,156.99677359557123,157.40435451812397,17841700
2024-04-12,158.24932861328125,160.7444912455955,157.66281863826035,158.46305451065993,16989800
2024-04-15,155.40625,159.87965956188154,155.22730572983969,159.33290647059323,21140900
2024-04-16,155.07818603515625,156.3009136393726,154.13380267956435,154.7203126914071,15413200
2024-04-17,155.9530029296875,157.74335574694067,155.21239481054505,156.26116871665113,16237800
2024-04-18,156.52955627441406,157.5484933565916,155.28694267730828,155.99771401438326,14016100
2024-04-19,154.7998504638672,157.05644126257425,153.00054819560452,156.8178539638261,21479900
2024-04-22,157.0166778564453,158.2443809063645,154.74021603277106,155.08813879808233,17243900
2024-04-23,158.9750213623047,159.53170986192706,157.03157175366397,157.65287859138962,16115400
2024-04-24,160.14805603027344,160.43633572783074,157.88152990723177,158.14992353883287,19485700
2024-04-25,157.0166778564453,157.3447297222249,151.86530642343064,152.45380359070538,36197800
2024-04-26,172.66363525390625,175.3774989185898,170.3871588040766,174.9500471511342,56500800
2024-04-29,166.9078826904297,170.3673304961608,166.07284984158113,169.76093434360098,35914600
2024-04-30,163.66712951660156,168.86622081448593,163.52795739364979,166.39094411565628,29420800
2024-05-01,164.59165954589844,167.81250478355085,163.92560520567673,165.19804051389443,25223200
2024-05-02,167.46456909179688,167.53414757101976,164.71093289695798,165.68513778644777,17041100
2024-05-03,167.99143981933594,168.84635866709175,164.00512528995867,168.5381777222921,22767100
2024-05-06,168.82647705078125,168.89605553338504,166.89793807579878,168.22008093152002,15147900
2024-05-07,171.9578399658203,172.44494996846245,168.99545332533197,169.11473937960216,21102400
2024-05-08,170.14862060546875,170.89318773237505,169.51439005683562,169.7410396516332,14569900
2024-05-09,170.56613159179688,171.4210504384506,168.92587237916933,170.13866458415777,11937700
2024-05-10,169.28375244140625,170.3275510419372,166.9178261379779,168.68730693297795,18740500
2024-05-13,169.89013671875,169.9398442998084,164.78050985960223,164.86700135401634,19648600
2024-05-14,170.9140625,171.75904593797182,169.41299051424886,170.57607519226138,18729500
2024-05-15,172.85252380371094,173.0175432507212,171.01344964299614,171.28185842274118,20958200
2024-05-16,174.3933868408203,175.2980133431203,173.0215514968868,173.56830461193763,17247300
2024-05-17,176.24237060546875,176.44616106207522,173.94602303235814,174.51266213150154,16546400
2024-05-20,177.40548706054688,178.88667294702154,176.17778406515936,176.2622733059801,17495100
2024-05-21,178.4790802001953,178.75743961776013,176.26226165733598,177.34581713847192,14706000
2024-05-22,176.94818115234375,177.79515157901065,175.73538903432657,177.34581144703446,16189400
2024-05-23,174.0255584716797,178.8469056242344,173.50862693286606,177.72357800199248,14928400
2024-05-24,175.28807067871094,176.25631435754266,174.16474297662478,175.47695039873872,11403600
2024-05-28,176.96807861328125,177.45517348034969,174.64189421681644,174.70155241662275,15655300
2024-05-29,176.3517303466797,177.17682766422985,175.21846725831693,175.76522032038324,15023800
2024-05-30,172.534423828125,175.64593337313383,172.20637199253986,175.64593337313383,18826300
2024-05-31,172.93206787109375,173.3893412124344,169.95973047788317,172.37536419894676,28085200
2024-06-03,173.3893585205078,174.82085205453222,171.4309979452974,172.85255602956144,20742800
2024-06-04,174.09515380859375,174.15479683891576,172.19643644401413,173.41916407148787,14066600
2024-06-05,176.02369689941406,176.91837271289623,174.25420100199176,175.49185458527904,15233900
2024-06-06,177.29611206054688,177.65398537913657,176.16284907978334,176.38153511522214,14255800
2024-06-07,174.91029357910156,178.35979026997995,174.75123539212407,177.4054714853622,14716300
2024-06-10,175.78610229492188,177.61730750090777,173.5468523417444,175.60695440200715,17099800
2024-06-11,177.33865356445312,177.53769497548814,174.60179240153457,176.87089789628342,14402400
2024-06-12,178.7021026611328,181.2100669534405,176.93060829201087,178.89119731613226,18600400
2024-06-13,175.89556884765625,177.65710112522518,175.81594925308312,176.99030410479574,15956900
2024-06-14,177.51779174804688,177.87607237330323,175.01183190829872,175.01183190829872,12361600
2024-06-17,177.9258270263672,179.06037974813532,175.6467748275639,176.1344239957107,15272900
2024-06-18,175.60696411132812,178.05521754395593,174.7809278161781,177.93578054678056,15640300
2024-06-20,176.86094665527344,177.8860243226978,175.61691888549765,175.8657244394528,16753200
2024-06-21,179.3987579345703,181.63999735588834,177.2092720142236,177.63722547985515,58903200
2024-06-24,179.9262237548828,181.21006896047433,179.36890172506085,180.41388812392023,18198300
2024-06-25,184.69332885742188,184.86251480101703,180.23970365125336,180.27952104144333,18797000
2024-06-26,184.48434448242188,185.0416665152763,183.11094809742676,183.31993626680392,13375700
2024-06-27,185.9672088623047,186.60415042164183,184.56394200652164,184.75801761218477,13025700
2024-06-28,182.5436553955078,185.6885612144105,182.44910807096684,184.83266950890877,23032400
2024-07-01,183.60855102539062,184.45448079252304,181.85695021648436,183.5985890843218,11815900
2024-07-02,185.71841430664062,186.05678620812816,182.18537247930126,182.59341722362268,12555500
2024-07-03,186.49468994140625,186.72358679841545,184.49926454427174,185.40990137353026,7409100
2024-07-05,191.04286193847656,191.3414164524946,186.42503149573994,186.42503149573994,14303400
2024-07-08,189.56991577148438,190.76319226258218,188.41546958896834,190.45069711592777,12097600
2024-07-09,189.5301055908203,191.9385413323128,189.32110226093286,190.8338441563582,10198500
2024-07-10,191.73951721191406,192.3864055827935,189.7092553720072,189.83863912053747,12052900
2024-07-11,186.40513610839844,191.49072256737657,185.927433665977,190.42582743839537,16452000
2024-07-12,185.88758850097656,187.78846641669534,185.25064694427155,186.0269189919469,14449100
2024-07-15,187.29086303710938,188.99268444766693,185.59898838135626,185.59898838135626,12186000
2024-07-16,184.6137237548828,189.43059570581536,184.23553444781516,188.05719935414922,12760100
2024-07-17,181.7474822998047,184.34501297780054,180.75226005054782,183.797637703532,17376600
2024-07-18,178.3637237548828,183.1706487993086,177.3585548006131,182.66307575875155,17877200
2024-07-19,178.5329132080078,181.10058835460111,178.00544664695926,179.50822673030132,14485900
2024-07-22,182.47398376464844,183.41944175177358,181.03089952621661,181.47876163380417,16303900
2024-07-23,182.72280883789062,184.3350640027912,182.45409458177846,182.96165245586926,23772600
2024-07-24,173.53689575195312,177.09979316518073,172.7407301149813,174.55202668074418,31250700
2024-07-25,168.35179138183594,174.36292680180097,168.24231633215,173.4174687468147,28967900
2024-07-26,167.8740692138672,169.02853058164533,165.07253154698373,167.96365075090284,25150100
2024-07-29,170.3123779296875,171.33745556868396,168.90911099968386,169.68538309162514,13768900
2024-07-30,171.03887939453125,172.12366789397763,169.30718738572077,171.00902394488665,13681400
2024-07-31,172.32272338867188,175.06954646783507,170.8995628862014,174.08427099128053,15650200
2024-08-01,171.62606811523438,174.84063162092647,169.6953345864165,171.15831245883476,17177800
2024-08-02,167.59539794921875,169.39676273198074,165.5950069666871,167.3864098093416,18907800
2024-08-05,159.8724822998047,165.1471626241353,155.85179157780124,156.61810168379614,34907800
2024-08-06,159.77296447753906,161.5743294063401,157.37449052925194,160.17604343746325,36146500
2024-08-07,159.9819793701172,164.00267064574712,159.47442148102544,162.46008828108984,19334200
2024-08-08,163.0572052001953,164.70927773325022,161.25585540820182,161.56835056938579,15733600
2024-08-09,164.5998077392578,164.72919149157096,160.16110981116358,160.8727052629995,13549200
2024-08-12,163.16668701171875,165.90354823547273,162.76860418080008,165.20191471762212,12435000
2024-08-13,165.13722229003906,165.7443084759917,163.98277600987038,164.39578656592394,12717600
2024-08-14,161.255859375,164.1718684537156,158.76780375891238,163.4254517688893,22515900
2024-08-15,162.39039611816406,162.73872994442806,160.7184301982205,161.43499135987767,18392500
2024-08-16,163.95291137695312,166.15234394400667,162.30083887346805,162.62926402314056,16853100
2024-08-19,167.59539794921875,167.66507078643403,165.29643729526398,166.20209306375656,13100800
2024-08-20,168.15274047851562,169.5958095531122,167.85417079752347,167.9337903915137,12622500
2024-08-21,166.82908630371094,167.83425516274067,165.7741533022594,166.19214476401092,15269600
2024-08-22,164.69932556152344,168.61054147594697,164.241516672691,168.23235218455866,19123800
2024-08-23,166.6300506591797,167.14757047076415,164.86851824613433,165.75426542328995,14281600
2024-08-26,167.12765502929688,168.57073935308924,165.52536188230883,167.35158609633652,11990300
2024-08-27,165.5850830078125,167.44116278726227,165.36613289768596,166.80920212469354,13718200
2024-08-28,163.71405029296875,166.59024181530037,162.4998780060163,165.98315567182416,15208700
2024-08-29,162.61929321289062,166.82909384063865,161.20806893331059,165.26658777613255,17133800
2024-08-30,164.32113647460938,164.49032242468166,162.62926178800114,163.43538933253365,18498800
2024-09-03,157.85220336914062,162.5994178044896,157.10080570286613,162.5347259278055,26533100
2024-09-04,157.05601501464844,159.63363690188407,156.68778765529643,157.31974829367624,17410700
2024-09-05,157.84225463867188,160.2457096862818,156.7674127883109,157.02616510592347,14139500
2024-09-06,151.4031524658203,158.4592739545079,151.20907685487566,157.93180742316588,24999100
2024-09-09,149.0214385986328,154.10375958652725,147.68608891991994,153.09726740287832,28057700
2024-09-10,149.48980712890625,151.77187464600306,149.0244312819417,150.92481609573323,20401800
2024-09-11,151.6223907470703,151.9512482467917,148.184357185804,150.56606889056476,18991500
2024-09-12,155.00062561035156,155.0703901694335,152.9677064304605,154.27316129669887,20980800
2024-09-13,157.82081604003906,158.72267655824004,155.5686585082356,155.8197835538955,16733900
2024-09-16,158.4386749267578,158.68780800030433,157.0634554949007,157.78095996318476,14157600
2024-09-17,159.72421264648438,161.02966766400857,158.85723432007197,159.5348690566063,12064800
